experiment	checkpoint_day	test_start_day	test_end_day	task	auc	gauc	uauc	size	pos	log_path
BR_train_dcn_v2	20260725	20260726	20260726	click	0.804932	0.708400	0.705700	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140551
BR_train_dcn_v2	20260725	20260726	20260726	ext	0.855999	0.801800	0.796200	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140551
BR_train_dcn_v2	20260726	20260727	20260727	buy	0.839363	0.706900	0.699400	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608140629
BR_train_dcn_v2	20260726	20260727	20260727	cat	0.838072	0.709200	0.701900	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608140629
BR_train_dcn_v2	20260726	20260727	20260727	click	0.803218	0.698400	0.695200	966809	197322	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608140629
BR_train_dcn_v2	20260726	20260727	20260727	ext	0.860576	0.818200	0.816000	966809	5296	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608140629
BR_train_dcn_v2	20260727	20260728	20260728	buy	0.839919	0.703100	0.696100	941930	144739	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608140656
BR_train_dcn_v2	20260727	20260728	20260728	cat	0.838572	0.706400	0.698800	941930	149945	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608140656
BR_train_dcn_v2	20260727	20260728	20260728	click	0.803682	0.699500	0.696100	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608140656
BR_train_dcn_v2	20260727	20260728	20260728	ext	0.864859	0.820500	0.819600	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608140656
BR_train_dcn_v2	20260728	20260729	20260729	buy	0.838565	0.703500	0.698300	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140722
BR_train_dcn_v2	20260728	20260729	20260729	cat	0.837366	0.707500	0.702000	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140722
BR_train_dcn_v2	20260728	20260729	20260729	click	0.804973	0.704600	0.701200	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140722
BR_train_dcn_v2	20260728	20260729	20260729	ext	0.856308	0.812800	0.810500	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140722
BR_train_dcn_v2	20260729	20260730	20260730	buy	0.838750	0.704600	0.698300	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140749
BR_train_dcn_v2	20260729	20260730	20260730	cat	0.837709	0.708500	0.701900	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140749
BR_train_dcn_v2	20260729	20260730	20260730	click	0.805040	0.702600	0.699300	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140749
BR_train_dcn_v2	20260729	20260730	20260730	ext	0.861867	0.805400	0.804100	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140749
BR_train_dcn_v2	20260730	20260731	20260731	buy	0.839283	0.708300	0.702300	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140818
BR_train_dcn_v2	20260730	20260731	20260731	cat	0.838152	0.712100	0.705900	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140818
BR_train_dcn_v2	20260730	20260731	20260731	click	0.806974	0.707400	0.704600	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140818
BR_train_dcn_v2	20260730	20260731	20260731	ext	0.858487	0.820500	0.818500	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140818
BR_train_dcn_v2	20260731	20260801	20260801	buy	0.833362	0.703600	0.696100	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140853
BR_train_dcn_v2	20260731	20260801	20260801	cat	0.832737	0.706200	0.698800	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140853
BR_train_dcn_v2	20260731	20260801	20260801	click	0.804504	0.703200	0.699000	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140853
BR_train_dcn_v2	20260731	20260801	20260801	ext	0.856715	0.817100	0.814200	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140853
BR_train_din_semantic_aligned_query_PRD	20260720	20260721	20260724	buy	0.834639	0.698400	0.693400	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608132024
BR_train_din_semantic_aligned_query_PRD	20260720	20260721	20260724	cat	0.833635	0.701900	0.696800	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608132024
BR_train_din_semantic_aligned_query_PRD	20260720	20260721	20260724	click	0.801933	0.697800	0.695400	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608132024
BR_train_din_semantic_aligned_query_PRD	20260720	20260721	20260724	ext	0.863932	0.810900	0.810100	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608132024
BR_train_din_semantic_aligned_query_PRD	20260724	20260725	20260725	buy	0.833174	0.701500	0.695500	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608132216
BR_train_din_semantic_aligned_query_PRD	20260724	20260725	20260725	cat	0.832801	0.706200	0.700000	1406624	242812	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608132216
BR_train_din_semantic_aligned_query_PRD	20260724	20260725	20260725	click	0.804813	0.699300	0.696900	1406624	296652	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608132216
BR_train_din_semantic_aligned_query_PRD	20260724	20260725	20260725	ext	0.859320	0.804200	0.803700	1406624	8173	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608132216
BR_train_din_semantic_aligned_query_PRD	20260725	20260726	20260726	buy	0.836173	0.715200	0.709400	1456538	239741	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608132253
BR_train_din_semantic_aligned_query_PRD	20260725	20260726	20260726	cat	0.835523	0.718300	0.712300	1456538	247291	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608132253
BR_train_din_semantic_aligned_query_PRD	20260725	20260726	20260726	click	0.805375	0.709200	0.706200	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608132253
BR_train_din_semantic_aligned_query_PRD	20260725	20260726	20260726	ext	0.855483	0.796500	0.792900	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608132253
BR_train_din_semantic_aligned_query_PRD	20260726	20260727	20260727	buy	0.838809	0.705300	0.697800	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608132333
BR_train_din_semantic_aligned_query_PRD	20260726	20260727	20260727	cat	0.837533	0.708300	0.701000	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608132333
BR_train_din_semantic_aligned_query_PRD	20260726	20260727	20260727	click	0.802931	0.697100	0.694400	966809	197322	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608132333
BR_train_din_semantic_aligned_query_PRD	20260726	20260727	20260727	ext	0.859854	0.815400	0.814400	966809	5296	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608132333
BR_train_din_semantic_aligned_query_PRD	20260727	20260728	20260728	buy	0.840089	0.702700	0.695300	941930	144739	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608132359
BR_train_din_semantic_aligned_query_PRD	20260727	20260728	20260728	cat	0.838755	0.706900	0.699200	941930	149945	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608132359
BR_train_din_semantic_aligned_query_PRD	20260727	20260728	20260728	click	0.803943	0.700100	0.696600	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608132359
BR_train_din_semantic_aligned_query_PRD	20260727	20260728	20260728	ext	0.865445	0.821100	0.821400	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608132359
BR_train_din_semantic_aligned_query_PRD	20260728	20260729	20260729	buy	0.838917	0.704100	0.698900	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140024
BR_train_din_semantic_aligned_query_PRD	20260728	20260729	20260729	cat	0.837686	0.707500	0.701900	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140024
BR_train_din_semantic_aligned_query_PRD	20260728	20260729	20260729	click	0.805228	0.703900	0.700800	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140024
BR_train_din_semantic_aligned_query_PRD	20260728	20260729	20260729	ext	0.855927	0.813800	0.811600	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608140024
BR_train_din_semantic_aligned_query_PRD	20260729	20260730	20260730	buy	0.838896	0.705200	0.698800	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140052
BR_train_din_semantic_aligned_query_PRD	20260729	20260730	20260730	cat	0.837873	0.708400	0.701700	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140052
BR_train_din_semantic_aligned_query_PRD	20260729	20260730	20260730	click	0.805274	0.703100	0.699900	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140052
BR_train_din_semantic_aligned_query_PRD	20260729	20260730	20260730	ext	0.862400	0.810300	0.808700	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608140052
BR_train_din_semantic_aligned_query_PRD	20260730	20260731	20260731	buy	0.838964	0.708700	0.702900	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140121
BR_train_din_semantic_aligned_query_PRD	20260730	20260731	20260731	cat	0.837887	0.711600	0.705700	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140121
BR_train_din_semantic_aligned_query_PRD	20260730	20260731	20260731	click	0.806827	0.706800	0.704200	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140121
BR_train_din_semantic_aligned_query_PRD	20260730	20260731	20260731	ext	0.859110	0.816400	0.814300	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608140121
BR_train_din_semantic_aligned_query_PRD	20260731	20260801	20260801	buy	0.833236	0.703700	0.696200	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140157
BR_train_din_semantic_aligned_query_PRD	20260731	20260801	20260801	cat	0.832585	0.706800	0.699400	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140157
BR_train_din_semantic_aligned_query_PRD	20260731	20260801	20260801	click	0.804246	0.702300	0.698100	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140157
BR_train_din_semantic_aligned_query_PRD	20260731	20260801	20260801	ext	0.856625	0.817300	0.814100	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608140157
BR_train_din_semantic_residual_query	20260720	20260721	20260724	buy	0.835231	0.698800	0.693700	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608140658
BR_train_din_semantic_residual_query	20260720	20260721	20260724	cat	0.834075	0.702800	0.697800	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608140658
BR_train_din_semantic_residual_query	20260720	20260721	20260724	click	0.802448	0.698900	0.696600	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608140658
BR_train_din_semantic_residual_query	20260720	20260721	20260724	ext	0.863996	0.814600	0.813900	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608140658
BR_train_din_semantic_residual_query	20260724	20260725	20260725	buy	0.833348	0.701700	0.695200	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608140849
BR_train_din_semantic_residual_query	20260724	20260725	20260725	cat	0.832992	0.706100	0.699500	1406624	242812	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608140849
BR_train_din_semantic_residual_query	20260724	20260725	20260725	click	0.805028	0.699900	0.697400	1406624	296652	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608140849
BR_train_din_semantic_residual_query	20260724	20260725	20260725	ext	0.859615	0.811200	0.809600	1406624	8173	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608140849
BR_train_din_semantic_residual_query	20260725	20260726	20260726	buy	0.836082	0.716100	0.710300	1456538	239741	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140927
BR_train_din_semantic_residual_query	20260725	20260726	20260726	cat	0.835398	0.718600	0.712800	1456538	247291	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140927
BR_train_din_semantic_residual_query	20260725	20260726	20260726	click	0.805328	0.709400	0.707000	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140927
BR_train_din_semantic_residual_query	20260725	20260726	20260726	ext	0.855705	0.800800	0.797200	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608140927
BR_train_din_semantic_residual_query	20260726	20260727	20260727	buy	0.838990	0.706100	0.698500	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608141005
BR_train_din_semantic_residual_query	20260726	20260727	20260727	cat	0.837677	0.709700	0.702800	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608141005
