experiment	checkpoint_day	test_start_day	test_end_day	task	auc	gauc	uauc	size	pos	log_path
BR_train_prod_bs_lr_ema_weights	20260727	20260728	20260728	click	0.804747	0.699800	0.696100	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608202334
BR_train_prod_bs_lr_ema_weights	20260727	20260728	20260728	ext	0.866334	0.829200	0.828300	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608202334
BR_train_prod_bs_lr_ema_weights	20260728	20260729	20260729	buy	0.840457	0.704600	0.698800	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608210001
BR_train_prod_bs_lr_ema_weights	20260728	20260729	20260729	cat	0.839318	0.709100	0.703200	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608210001
BR_train_prod_bs_lr_ema_weights	20260728	20260729	20260729	click	0.806644	0.704400	0.700400	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608210001
BR_train_prod_bs_lr_ema_weights	20260728	20260729	20260729	ext	0.858270	0.815100	0.810900	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608210001
BR_train_prod_bs_lr_ema_weights	20260729	20260730	20260730	buy	0.839589	0.704200	0.697800	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608210029
BR_train_prod_bs_lr_ema_weights	20260729	20260730	20260730	cat	0.838567	0.707800	0.701000	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608210029
BR_train_prod_bs_lr_ema_weights	20260729	20260730	20260730	click	0.805841	0.703700	0.699900	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608210029
BR_train_prod_bs_lr_ema_weights	20260729	20260730	20260730	ext	0.862638	0.806400	0.805000	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608210029
BR_train_prod_bs_lr_ema_weights	20260730	20260731	20260731	buy	0.839854	0.708500	0.702900	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608210059
BR_train_prod_bs_lr_ema_weights	20260730	20260731	20260731	cat	0.838779	0.711200	0.705300	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608210059
BR_train_prod_bs_lr_ema_weights	20260730	20260731	20260731	click	0.807599	0.706800	0.704100	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608210059
BR_train_prod_bs_lr_ema_weights	20260730	20260731	20260731	ext	0.859947	0.816000	0.814800	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608210059
BR_train_prod_bs_lr_ema_weights	20260731	20260801	20260801	buy	0.835542	0.704200	0.696700	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608210136
BR_train_prod_bs_lr_ema_weights	20260731	20260801	20260801	cat	0.834887	0.707000	0.699700	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608210136
BR_train_prod_bs_lr_ema_weights	20260731	20260801	20260801	click	0.806407	0.704300	0.700200	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608210136
BR_train_prod_bs_lr_ema_weights	20260731	20260801	20260801	ext	0.858831	0.811900	0.809000	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608210136
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260720	20260721	20260724	buy	0.836154	0.698600	0.693400	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608261551
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260720	20260721	20260724	cat	0.835018	0.702600	0.697400	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608261551
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260720	20260721	20260724	click	0.803245	0.698400	0.695800	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608261551
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260720	20260721	20260724	ext	0.865526	0.812100	0.809700	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608261551
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260724	20260725	20260725	buy	0.835686	0.700600	0.694500	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608261815
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260724	20260725	20260725	cat	0.835242	0.705000	0.698600	1406624	242812	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608261815
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260724	20260725	20260725	click	0.807011	0.700100	0.697400	1406624	296652	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608261815
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260724	20260725	20260725	ext	0.860634	0.811500	0.811700	1406624	8173	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608261815
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260725	20260726	20260726	buy	0.836601	0.715000	0.708800	1456538	239741	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608261903
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260725	20260726	20260726	cat	0.835945	0.717900	0.711700	1456538	247291	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608261903
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260725	20260726	20260726	click	0.805884	0.709100	0.706200	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608261903
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260725	20260726	20260726	ext	0.855961	0.799000	0.793600	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608261903
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260726	20260727	20260727	buy	0.840487	0.706000	0.698300	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608261953
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260726	20260727	20260727	cat	0.839217	0.709200	0.702100	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608261953
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260726	20260727	20260727	click	0.804544	0.699300	0.696900	966809	197322	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608261953
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260726	20260727	20260727	ext	0.862003	0.806700	0.805000	966809	5296	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608261953
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260727	20260728	20260728	buy	0.841149	0.701100	0.693700	941930	144739	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608262027
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260727	20260728	20260728	cat	0.839867	0.706000	0.698300	941930	149945	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608262027
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260727	20260728	20260728	click	0.804753	0.699300	0.695600	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608262027
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260727	20260728	20260728	ext	0.866429	0.827900	0.828200	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608262027
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260728	20260729	20260729	buy	0.840345	0.703500	0.697500	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608262100
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260728	20260729	20260729	cat	0.839233	0.707200	0.700800	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608262100
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260728	20260729	20260729	click	0.806553	0.704300	0.700400	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608262100
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260728	20260729	20260729	ext	0.858437	0.812400	0.810000	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608262100
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260729	20260730	20260730	buy	0.839365	0.703900	0.697600	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608262134
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260729	20260730	20260730	cat	0.838379	0.707400	0.700800	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608262134
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260729	20260730	20260730	click	0.805709	0.703100	0.699400	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608262134
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260729	20260730	20260730	ext	0.862414	0.807400	0.808700	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608262134
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260730	20260731	20260731	buy	0.839841	0.708600	0.703000	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608262210
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260730	20260731	20260731	cat	0.838773	0.711600	0.706000	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608262210
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260730	20260731	20260731	click	0.807540	0.706500	0.703800	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608262210
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260730	20260731	20260731	ext	0.859849	0.819900	0.819600	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608262210
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260731	20260801	20260801	buy	0.835519	0.704200	0.696600	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608262256
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260731	20260801	20260801	cat	0.834857	0.707200	0.699600	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608262256
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260731	20260801	20260801	click	0.806352	0.703800	0.699500	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608262256
BR_train_prod_ema_br_mx_multidomain_fusion_v3	20260731	20260801	20260801	ext	0.858486	0.812900	0.810400	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608262256
BR_train_prod_ema_daily_shared_representation_sync	20260720	20260721	20260724	buy	0.835886	0.698800	0.693800	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_daily_shared_representation_sync	20260720	20260721	20260724	cat	0.834764	0.702600	0.697600	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_daily_shared_representation_sync	20260720	20260721	20260724	click	0.803007	0.698500	0.696100	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_daily_shared_representation_sync	20260720	20260721	20260724	ext	0.865026	0.812800	0.810900	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_daily_shared_representation_sync	20260724	20260725	20260725	buy	0.834939	0.700400	0.694200	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260240
BR_train_prod_ema_daily_shared_representation_sync	20260724	20260725	20260725	cat	0.834459	0.704600	0.698100	1406624	242812	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260240
BR_train_prod_ema_daily_shared_representation_sync	20260724	20260725	20260725	click	0.806259	0.699100	0.696500	1406624	296652	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260240
BR_train_prod_ema_daily_shared_representation_sync	20260724	20260725	20260725	ext	0.860564	0.805500	0.804300	1406624	8173	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260240
BR_train_prod_ema_daily_shared_representation_sync	20260725	20260726	20260726	buy	0.836220	0.714300	0.708100	1456538	239741	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260319
BR_train_prod_ema_daily_shared_representation_sync	20260725	20260726	20260726	cat	0.835515	0.717100	0.710900	1456538	247291	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260319
BR_train_prod_ema_daily_shared_representation_sync	20260725	20260726	20260726	click	0.805374	0.708100	0.705200	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260319
BR_train_prod_ema_daily_shared_representation_sync	20260725	20260726	20260726	ext	0.855204	0.800600	0.798300	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260319
BR_train_prod_ema_daily_shared_representation_sync	20260726	20260727	20260727	buy	0.839121	0.703900	0.696200	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260359
BR_train_prod_ema_daily_shared_representation_sync	20260726	20260727	20260727	cat	0.837819	0.707000	0.699800	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260359
BR_train_prod_ema_daily_shared_representation_sync	20260726	20260727	20260727	click	0.803209	0.695600	0.692700	966809	197322	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260359
BR_train_prod_ema_daily_shared_representation_sync	20260726	20260727	20260727	ext	0.860881	0.813500	0.810600	966809	5296	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260359
BR_train_prod_ema_daily_shared_representation_sync	20260727	20260728	20260728	buy	0.840383	0.700100	0.692600	941930	144739	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260427
BR_train_prod_ema_daily_shared_representation_sync	20260727	20260728	20260728	cat	0.839066	0.703300	0.695300	941930	149945	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260427
BR_train_prod_ema_daily_shared_representation_sync	20260727	20260728	20260728	click	0.803988	0.697700	0.693500	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260427
BR_train_prod_ema_daily_shared_representation_sync	20260727	20260728	20260728	ext	0.865029	0.824000	0.822700	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260427
BR_train_prod_ema_daily_shared_representation_sync	20260728	20260729	20260729	buy	0.839599	0.702200	0.696400	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260455
BR_train_prod_ema_daily_shared_representation_sync	20260728	20260729	20260729	cat	0.838445	0.706400	0.700500	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260455
BR_train_prod_ema_daily_shared_representation_sync	20260728	20260729	20260729	click	0.805945	0.703900	0.700300	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260455
BR_train_prod_ema_daily_shared_representation_sync	20260728	20260729	20260729	ext	0.856988	0.811100	0.808900	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260455
BR_train_prod_ema_daily_shared_representation_sync	20260729	20260730	20260730	buy	0.838805	0.702000	0.695500	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260524
BR_train_prod_ema_daily_shared_representation_sync	20260729	20260730	20260730	cat	0.837776	0.705700	0.698800	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260524
BR_train_prod_ema_daily_shared_representation_sync	20260729	20260730	20260730	click	0.805138	0.701800	0.697900	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260524
BR_train_prod_ema_daily_shared_representation_sync	20260729	20260730	20260730	ext	0.861347	0.802200	0.799400	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260524
BR_train_prod_ema_daily_shared_representation_sync	20260730	20260731	20260731	buy	0.839364	0.708200	0.702600	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260554
BR_train_prod_ema_daily_shared_representation_sync	20260730	20260731	20260731	cat	0.838307	0.711000	0.705000	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260554
BR_train_prod_ema_daily_shared_representation_sync	20260730	20260731	20260731	click	0.807117	0.706300	0.703900	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260554
BR_train_prod_ema_daily_shared_representation_sync	20260730	20260731	20260731	ext	0.858913	0.818700	0.818400	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260554
BR_train_prod_ema_daily_shared_representation_sync	20260731	20260801	20260801	buy	0.834572	0.702300	0.695200	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260630
BR_train_prod_ema_daily_shared_representation_sync	20260731	20260801	20260801	cat	0.833979	0.705300	0.698100	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260630
BR_train_prod_ema_daily_shared_representation_sync	20260731	20260801	20260801	click	0.805506	0.702500	0.698400	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260630
BR_train_prod_ema_daily_shared_representation_sync	20260731	20260801	20260801	ext	0.857398	0.811000	0.807800	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260630
BR_train_prod_ema_din_dice_activation	20260720	20260721	20260724	buy	0.836275	0.699200	0.694000	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_din_dice_activation	20260720	20260721	20260724	cat	0.835146	0.702900	0.697700	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_din_dice_activation	20260720	20260721	20260724	click	0.803396	0.699100	0.696500	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_din_dice_activation	20260720	20260721	20260724	ext	0.865237	0.812800	0.811300	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260046
BR_train_prod_ema_din_dice_activation	20260724	20260725	20260725	buy	0.835700	0.702100	0.696000	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260238
BR_train_prod_ema_din_dice_activation	20260724	20260725	20260725	cat	0.835217	0.706700	0.700200	1406624	242812	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260238
BR_train_prod_ema_din_dice_activation	20260724	20260725	20260725	click	0.806975	0.700400	0.697700	1406624	296652	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260238
BR_train_prod_ema_din_dice_activation	20260724	20260725	20260725	ext	0.860441	0.808500	0.807900	1406624	8173	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260238
BR_train_prod_ema_din_dice_activation	20260725	20260726	20260726	buy	0.836728	0.714900	0.708500	1456538	239741	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260316
BR_train_prod_ema_din_dice_activation	20260725	20260726	20260726	cat	0.836040	0.717800	0.711400	1456538	247291	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260316
BR_train_prod_ema_din_dice_activation	20260725	20260726	20260726	click	0.806016	0.708300	0.705400	1456538	304515	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260316
BR_train_prod_ema_din_dice_activation	20260725	20260726	20260726	ext	0.856164	0.797600	0.794100	1456538	8049	log/rolling_test_ckpt_20260725_from_20260726_to_20260726_202608260316
BR_train_prod_ema_din_dice_activation	20260726	20260727	20260727	buy	0.840552	0.705500	0.697800	966809	152082	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260355
BR_train_prod_ema_din_dice_activation	20260726	20260727	20260727	cat	0.839296	0.708100	0.700700	966809	157325	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260355
BR_train_prod_ema_din_dice_activation	20260726	20260727	20260727	click	0.804633	0.698900	0.696300	966809	197322	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260355
BR_train_prod_ema_din_dice_activation	20260726	20260727	20260727	ext	0.862616	0.816800	0.814700	966809	5296	log/rolling_test_ckpt_20260726_from_20260727_to_20260727_202608260355
BR_train_prod_ema_din_dice_activation	20260727	20260728	20260728	buy	0.841257	0.703000	0.696400	941930	144739	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260423
BR_train_prod_ema_din_dice_activation	20260727	20260728	20260728	cat	0.839948	0.706300	0.699100	941930	149945	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260423
BR_train_prod_ema_din_dice_activation	20260727	20260728	20260728	click	0.804796	0.699700	0.696400	941930	189025	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260423
BR_train_prod_ema_din_dice_activation	20260727	20260728	20260728	ext	0.866152	0.822800	0.819200	941930	4977	log/rolling_test_ckpt_20260727_from_20260728_to_20260728_202608260423
BR_train_prod_ema_din_dice_activation	20260728	20260729	20260729	buy	0.840448	0.704700	0.698900	989766	157278	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260449
BR_train_prod_ema_din_dice_activation	20260728	20260729	20260729	cat	0.839331	0.708300	0.702800	989766	163026	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260449
BR_train_prod_ema_din_dice_activation	20260728	20260729	20260729	click	0.806641	0.705500	0.702000	989766	203533	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260449
BR_train_prod_ema_din_dice_activation	20260728	20260729	20260729	ext	0.858843	0.810300	0.806700	989766	5415	log/rolling_test_ckpt_20260728_from_20260729_to_20260729_202608260449
BR_train_prod_ema_din_dice_activation	20260729	20260730	20260730	buy	0.839486	0.703900	0.697600	1049530	167734	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260517
BR_train_prod_ema_din_dice_activation	20260729	20260730	20260730	cat	0.838460	0.707400	0.700700	1049530	173542	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260517
BR_train_prod_ema_din_dice_activation	20260729	20260730	20260730	click	0.805737	0.703400	0.699700	1049530	216378	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260517
BR_train_prod_ema_din_dice_activation	20260729	20260730	20260730	ext	0.863086	0.808500	0.808000	1049530	5556	log/rolling_test_ckpt_20260729_from_20260730_to_20260730_202608260517
BR_train_prod_ema_din_dice_activation	20260730	20260731	20260731	buy	0.839745	0.707600	0.701900	1345085	208246	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260545
BR_train_prod_ema_din_dice_activation	20260730	20260731	20260731	cat	0.838642	0.710900	0.705000	1345085	215044	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260545
BR_train_prod_ema_din_dice_activation	20260730	20260731	20260731	click	0.807448	0.706600	0.703800	1345085	267238	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260545
BR_train_prod_ema_din_dice_activation	20260730	20260731	20260731	ext	0.859404	0.812700	0.812700	1345085	7455	log/rolling_test_ckpt_20260730_from_20260731_to_20260731_202608260545
BR_train_prod_ema_din_dice_activation	20260731	20260801	20260801	buy	0.835419	0.703700	0.696300	1475756	242042	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260622
BR_train_prod_ema_din_dice_activation	20260731	20260801	20260801	cat	0.834755	0.706900	0.699700	1475756	249503	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260622
BR_train_prod_ema_din_dice_activation	20260731	20260801	20260801	click	0.806312	0.703200	0.698800	1475756	305322	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260622
BR_train_prod_ema_din_dice_activation	20260731	20260801	20260801	ext	0.858313	0.816400	0.814000	1475756	8393	log/rolling_test_ckpt_20260731_from_20260801_to_20260801_202608260622
BR_train_prod_ema_lr_schedule_warmup	20260720	20260721	20260724	buy	0.836267	0.699400	0.694300	4396238	710810	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260120
BR_train_prod_ema_lr_schedule_warmup	20260720	20260721	20260724	cat	0.835153	0.703100	0.698000	4396238	735120	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260120
BR_train_prod_ema_lr_schedule_warmup	20260720	20260721	20260724	click	0.803317	0.698900	0.696400	4396238	913818	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260120
BR_train_prod_ema_lr_schedule_warmup	20260720	20260721	20260724	ext	0.865383	0.811200	0.808800	4396238	24499	log/rolling_test_ckpt_20260720_from_20260721_to_20260724_202608260120
BR_train_prod_ema_lr_schedule_warmup	20260724	20260725	20260725	buy	0.835550	0.701800	0.695700	1406624	235433	log/rolling_test_ckpt_20260724_from_20260725_to_20260725_202608260337
